datetime,slot,p05,p50,p95,band_width,confidence,expected_spread,risk_adjusted,conservative_charge,optimistic_discharge,arbitrage_signal
2026-04-30 04:15:00,17,85.50583066144573,103.9657205933642,144.08730046243338,58.58146980098765,0.5618359658151246,123.58877513744544,95.87726075018604,85.50583066144573,144.08730046243338,89.23356534026485
2026-04-30 04:30:00,18,86.13493547094508,103.98010349089846,156.01186281219967,69.87692734125459,0.477350833219085,122.95967032794609,94.6533412942044,86.13493547094508,156.01186281219967,89.24794823779911
2026-04-30 04:45:00,19,90.33112516101077,114.91772515394952,179.29003116509642,88.95890600408565,0.3346258934123544,118.76348063788039,98.55843814962009,90.33112516101077,179.29003116509642,100.18556990085017
2026-04-30 05:00:00,20,86.35865083588462,106.91660489021156,150.87380025411804,64.51514941823342,0.5174546109688667,122.73595496300655,96.9964589533822,86.35865083588462,150.87380025411804,92.18444963711221
2026-04-30 05:15:00,21,88.00760441450447,108.93689511595481,163.16804569629292,75.16044128178845,0.4378324361778193,121.0870013843867,97.17112674979425,88.00760441450447,163.16804569629292,94.20473986285546
2026-04-30 05:30:00,22,90.8103664018517,120.88371999753484,184.76737481528497,93.95700841343327,0.2972422510696697,118.28423939703947,99.7494377218467,90.8103664018517,184.76737481528497,106.15156474443549
2026-04-30 05:45:00,23,90.96437833058017,124.93410624485433,188.52932764941943,97.56494931883925,0.27025641497535813,118.13022746831099,100.14491521438026,90.96437833058017,188.52932764941943,110.20195099175498
2026-04-30 06:00:00,24,99.33536449006257,138.63873971525896,203.8457194388001,104.51035494873753,0.2183077875307926,109.75924130882859,107.91559737796776,99.33536449006257,203.8457194388001,123.9065844621596
2026-04-30 06:15:00,25,100.40084941061914,146.16799437586056,209.09460579889117,108.69375638827202,0.18701775575814583,99.93582768842626,108.96011814947632,100.40084941061914,209.09460579889117,131.4358391227612
2026-04-30 06:30:00,26,100.36137708912301,132.83721571703632,200.3366770990454,99.97530000992239,0.25222803524720927,92.48063842920854,108.55269405924702,100.36137708912301,200.3366770990454,118.10506046393695
2026-04-30 06:45:00,27,95.62527638067219,131.2107593258929,192.84201551833155,97.21673913765936,0.2728608763903474,96.4486792601413,105.33516244387887,95.62527638067219,192.84201551833155,116.47860407279353
2026-04-30 07:00:00,28,96.14773001889478,129.0660447233233,192.0739556408135,95.92622562191872,0.28251335882460493,60.37921901239352,105.44759367288825,96.14773001889478,192.0739556408135,114.33388947022394
2026-04-30 07:15:00,29,83.52457262850093,111.81212869894763,156.5269490312883,73.00237640278736,0.453973827246158,59.49976236983129,96.3663827212419,83.52457262850093,156.5269490312883,97.07997344584828
2026-04-30 07:30:00,30,67.69045408650231,108.40246071380353,142.48093192583283,74.79047783933052,0.4405996025701784,75.33388091182991,85.6281480263257,67.69045408650231,142.48093192583283,93.67030546070418
2026-04-30 07:45:00,31,41.36887085433461,93.46190035487453,136.6107374408504,95.24186658651578,0.2876320681502963,101.65546414399762,56.3524966657893,41.36887085433461,136.6107374408504,78.72974510177517
2026-04-30 08:00:00,32,39.68346344394171,87.25560691840559,143.02433499833222,103.3408715543905,0.22705501705098252,101.57151895376981,50.48495729168789,39.68346344394171,143.02433499833222,72.52345166530623
2026-04-30 08:15:00,33,26.25930809003124,76.00083012943226,138.5089567104261,112.24964862039486,0.1604212212081142,114.99567430768029,34.23890380034228,26.25930809003124,138.5089567104261,61.2686748763329
2026-04-30 08:30:00,34,3.4204769869675427,57.357015613089764,141.25498239771153,137.834505410744,0.0,133.7015639482147,3.4204769869675427,3.4204769869675427,141.25498239771153,42.62486035999041
2026-04-30 08:45:00,35,3.745734818758937,50.34701913628149,118.1744251300943,114.42869031133537,0.14412293266733356,133.3763061164233,10.462048580664508,3.745734818758937,118.1744251300943,35.61486388318213
2026-04-30 09:00:00,36,1.002517333975324,34.452691113642146,137.12204093518224,136.1195236012069,0.0,130.61990404601934,1.002517333975324,1.002517333975324,137.12204093518224,19.72053586054279
2026-04-30 09:15:00,37,-4.9377242221597015,16.812611187854213,85.73860085883015,90.67632508098986,0.3217803421880707,171.87094924496932,2.0611061487798876,-4.9377242221597015,85.73860085883015,2.0804559347548555
2026-04-30 09:30:00,38,-6.320063683925763,18.2072145590916,82.81861130729051,89.13867499121628,0.333281299210637,230.22154065077012,1.8544194750078535,-6.320063683925763,82.81861130729051,3.475059305992243
2026-04-30 09:45:00,39,-7.250494941088511,19.52115127084522,81.58857759871123,88.83907253979973,0.33552219584928944,239.67591345080132,1.7319865824398057,-7.250494941088511,81.58857759871123,4.788996017745863
2026-04-30 10:00:00,40,-6.267279873693841,19.066066793279415,82.36232187089092,88.62960174458476,0.33708894671756073,238.69269838340665,2.272311271107002,-6.267279873693841,82.36232187089092,4.333911540180058
2026-04-30 10:15:00,41,-5.748266988553846,16.498648027916897,80.0451023497266,85.79336933828046,0.35830273731130957,238.17368549826665,2.2228635585796983,-5.748266988553846,80.0451023497266,1.7664927748175394
2026-04-30 10:30:00,42,-5.450084856536097,17.1046029317237,76.62772751623613,82.07781237277223,0.38609349494817835,237.87550336624892,3.258133379098128,-5.450084856536097,76.62772751623613,2.3724476786243436
2026-04-30 10:45:00,43,-5.480693537766144,16.882321912916378,76.62772751623613,82.10842105400228,0.38586455526308006,237.90611204747896,3.1484014734528554,-5.480693537766144,76.62772751623613,2.150166659817021
2026-04-30 11:00:00,44,-3.8315615915140646,18.499819154305104,118.20401655516758,122.03557814668164,0.08722670468175675,241.30105094264263,-1.8836688380626274,-3.8315615915140646,118.20401655516758,3.767663901205747
2026-04-30 11:15:00,45,-4.714328028281182,18.494904267370153,98.20542765108888,102.91975567937007,0.2302047814950139,251.84321209381903,0.6285482210062532,-4.714328028281182,98.20542765108888,3.7627490142707956
2026-04-30 11:30:00,46,-4.6952823154584475,18.494904267370153,83.94101440889543,88.63629672435387,0.3370388711671455,251.8241663809963,3.120711992573587,-4.6952823154584475,83.94101440889543,3.7627490142707956
2026-04-30 11:45:00,47,-4.237797895044118,18.494904267370153,96.80493856336463,101.04273645840875,0.24424407270591986,265.92219516390827,1.3145298647146149,-4.237797895044118,96.80493856336463,3.7627490142707956
2026-04-30 12:00:00,48,-4.652747134731573,17.19019386037951,76.37333449665921,81.02608163139078,0.39395998559932577,266.3371444035957,3.9524975851493114,-4.652747134731573,76.37333449665921,2.4580386072801517
2026-04-30 12:15:00,49,-4.673428714298005,19.904680449243475,78.67032349552646,83.34375220982446,0.3766248129925611,266.3578259831621,4.583297053131558,-4.673428714298005,78.67032349552646,5.172525196144118
2026-04-30 12:30:00,50,-4.652747134731573,15.231992661924306,76.70493942732467,81.35768656205624,0.3914797242697692,266.3371444035957,3.1317253180393765,-4.652747134731573,76.70493942732467,0.4998374088249484
2026-04-30 12:45:00,51,-4.652747134731573,15.283042651894382,76.70493942732467,81.35768656205624,0.3914797242697692,266.3371444035957,3.1517103540368367,-4.652747134731573,76.70493942732467,0.5508873987950249
2026-04-30 13:00:00,52,-5.234383959605251,15.220179905812152,76.33049460797132,81.56487856757657,0.3899300177619255,266.91878122846936,2.7414644917493964,-5.234383959605251,76.33049460797132,0.48802465271279516
2026-04-30 13:15:00,53,-5.235268026056285,16.06118330493608,76.17760572516416,81.41287375122045,0.391066947985363,266.91966529492043,3.093070198873721,-5.235268026056285,76.17760572516416,1.3290280518367226
2026-04-30 13:30:00,54,-4.271006551464092,17.053055935817543,76.60338615805661,80.8743927095207,0.3950945530687584,265.95540382032823,4.154014386558722,-4.271006551464092,76.60338615805661,2.320900682718186
2026-04-30 13:45:00,55,-4.202389787002923,17.08679859287604,76.60338615805661,80.80577594505954,0.39560777676272096,265.88678705586705,4.219778697043747,-4.202389787002923,76.60338615805661,2.3546433397766826
2026-04-30 14:00:00,56,-3.7296185250608787,16.754276685568353,76.8084482329126,80.53806675797347,0.39761012559078,265.414015793925,4.414985622225787,-3.7296185250608787,76.8084482329126,2.022121432468996
2026-04-30 14:15:00,57,-3.7288734582467487,15.232905657329662,76.8084482329126,80.53732169115935,0.39761569836801003,265.4132707271109,3.810627587093113,-3.7288734582467487,76.8084482329126,0.5007504042303044
2026-04-30 14:30:00,58,-4.085060411419959,14.771099548105628,74.1102957331279,78.19535614454786,0.41513258681944964,265.76945768028406,3.742746050059227,-4.085060411419959,74.1102957331279,0.038944295006270835
2026-04-30 14:45:00,59,-2.687029130424438,14.732155253099357,74.21081412041063,76.89784325083507,0.4248374215709072,264.37142639928857,4.713292248940024,-2.687029130424438,74.21081412041063,0.0
2026-04-30 15:00:00,60,-2.665414107736678,18.63657394676486,78.53330879354192,81.1987229012786,0.3926687036369949,264.3498113766008,5.699209926515191,-2.665414107736678,78.53330879354192,3.9044186936655016
2026-04-30 15:15:00,61,-0.9316719127123952,29.961625533433963,112.31080586831699,113.24247778102938,0.15299528888245129,262.6160691815765,3.794857054592261,-0.9316719127123952,112.31080586831699,15.229470280334606
2026-04-30 15:30:00,62,-0.7701264797876212,30.35125632284108,112.73237422350186,113.50250070328948,0.1510504299879052,262.45452374865175,3.9307717743676425,-0.7701264797876212,112.73237422350186,15.619101069741724
2026-04-30 15:45:00,63,0.4203251722705613,30.23099164578915,110.38098509052256,109.96065991825199,0.1775418657966119,261.26407209659357,5.712966518619556,0.4203251722705613,110.38098509052256,15.498836392689793
2026-04-30 16:00:00,64,-0.41108318379619224,32.5451063777689,111.30022350156716,111.71130668536335,0.16444778583385056,,5.008489219123845,-0.41108318379619224,111.30022350156716,17.812951124669546
2026-04-30 16:15:00,65,0.25956375599162657,29.04266562409973,82.61279216297947,82.35322840698785,0.3840335022398854,,11.31323917172857,0.25956375599162657,82.61279216297947,14.310510371000372
2026-04-30 16:30:00,66,13.047604436877254,76.07633070603936,102.84804855183332,89.80044411495606,0.3283315526450101,,33.741923994068586,13.047604436877254,102.84804855183332,61.34417545294
2026-04-30 16:45:00,67,21.497764214439293,84.92543418098481,131.62242137999468,110.12465716555539,0.1763152373812139,,32.68102890112806,21.497764214439293,131.62242137999468,70.19327892788544
2026-04-30 17:00:00,68,43.304612573683976,84.1842320062135,103.9728417472201,60.668229173536126,0.5462279090668878,,65.6342016197647,43.304612573683976,103.9728417472201,69.45207675311414
2026-04-30 17:15:00,69,82.99957606633872,106.07706789345646,166.93322502280964,83.93364895647092,0.37221264069403015,,91.5893102399051,82.99957606633872,166.93322502280964,91.34491264035711
2026-04-30 17:30:00,70,89.27527669869454,135.1146071856157,223.90147696684437,134.62620026814983,0.0,,89.27527669869454,89.27527669869454,223.90147696684437,120.38245193251635
2026-04-30 17:45:00,71,88.16861610314284,148.20647676543408,232.4254185097128,144.25680240657,0.0,,88.16861610314284,88.16861610314284,232.4254185097128,133.4743215123347
2026-04-30 18:00:00,72,95.61581951757414,124.01370447481544,176.85777409055675,81.2419545729826,0.39234534944764565,,106.757597614697,95.61581951757414,176.85777409055675,109.28154922171609
2026-04-30 18:15:00,73,98.71815347430443,128.41779074358504,200.88110577505878,102.16295230075436,0.23586534314677043,,105.72326861015792,98.71815347430443,200.88110577505878,113.68563549048568
2026-04-30 18:30:00,74,98.71815347430443,129.2037018513884,202.62001036276325,103.90185688845882,0.22285908960278145,,105.51213503166291,98.71815347430443,202.62001036276325,114.47154659828902
2026-04-30 18:45:00,75,98.75487917752857,160.64267340284454,231.5238333746138,132.76895419708524,0.006945698304738901,,99.18473312496337,98.75487917752857,231.5238333746138,145.91051814974517
2026-04-30 19:00:00,76,100.9169463188794,156.72793629266297,237.46948935112857,136.55254303224916,0.0,,100.9169463188794,100.9169463188794,237.46948935112857,141.9957810395636
2026-04-30 19:15:00,77,100.9169463188794,181.3142077190772,247.12888406553785,146.21193774665846,0.0,,100.9169463188794,100.9169463188794,247.12888406553785,166.58205246597782
2026-04-30 19:30:00,78,100.9169463188794,164.104166993029,247.05057473203,146.13362841315057,0.0,,100.9169463188794,100.9169463188794,247.05057473203,149.37201173992963
2026-04-30 19:45:00,79,101.0526461167986,189.60480812202505,261.68439726886413,160.63175115206553,0.0,,101.0526461167986,101.0526461167986,261.68439726886413,174.87265286892568
2026-04-30 20:00:00,80,101.67852346060259,179.51441526693645,258.01037230601247,156.33184884540987,0.0,,101.67852346060259,101.67852346060259,258.01037230601247,164.7822600138371
2026-04-30 20:15:00,81,101.67852346060259,158.61195260415982,242.70719504107058,141.02867158046797,0.0,,101.67852346060259,101.67852346060259,242.70719504107058,143.87979735106046
2026-04-30 20:30:00,82,98.69923032691172,135.68631225301732,214.540229204401,115.84099887748927,0.1335594759810792,,103.63920560703163,98.69923032691172,214.540229204401,120.95415699991796
2026-04-30 20:45:00,83,97.35341969218344,131.5639638175655,207.32649897726353,109.97307928508009,0.17744897430908346,,103.42404565778813,97.35341969218344,207.32649897726353,116.83180856446614
2026-04-30 21:00:00,84,97.9791464635522,142.2894746866742,205.4738023436858,107.4946558801336,0.19598650846824273,,106.66337298108371,97.9791464635522,205.4738023436858,127.55731943357483
2026-04-30 21:15:00,85,97.9791464635522,132.0861862503664,200.53634365978917,102.55719719623697,0.2329165619972312,,105.92324091059974,97.9791464635522,200.53634365978917,117.35403099726705
2026-04-30 21:30:00,86,99.96008203180203,138.89502343137676,192.3084779965173,92.34839596471527,0.30927397581752525,,112.00164615667087,99.96008203180203,192.3084779965173,124.16286817827739
2026-04-30 21:45:00,87,97.9791464635522,120.04753024164053,174.15529568171112,76.17614921815893,0.43023538051387655,,107.47374595564429,97.9791464635522,174.15529568171112,105.31537498854118
2026-04-30 22:00:00,88,98.00906317432272,123.57114909240117,183.4447668678563,85.43570369353357,0.36097792150050834,,107.23641181824809,98.00906317432272,183.4447668678563,108.83899383930182
2026-04-30 22:15:00,89,99.10501788204768,123.0110919252764,185.65508035721595,86.55006247516828,0.352643000219954,,107.53532755613222,99.10501788204768,185.65508035721595,108.27893667217705
2026-04-30 22:30:00,90,100.83135881950525,124.32248041317665,187.20992542638146,86.3785666068762,0.3539257150741931,,109.14547082744022,100.83135881950525,187.20992542638146,109.5903251600773
2026-04-30 22:45:00,91,101.06275760032366,122.57327735621242,183.84985530644644,82.78709770612278,0.3807883477044368,,109.25371287643219,101.06275760032366,183.84985530644644,107.84112210311307
2026-04-30 23:00:00,92,97.62204892961205,124.87045223820054,188.99033495282205,91.36828602321,0.3166047738902531,,106.24902349799814,97.62204892961205,188.99033495282205,110.13829698510119
2026-04-30 23:15:00,93,99.32880251765832,119.95199333230237,180.58700920080955,81.25820668315123,0.39222379069912516,,107.41770859528938,99.32880251765832,180.58700920080955,105.21983807920302
2026-04-30 23:30:00,94,99.18848633879492,118.55458570202056,175.28577458667465,76.09728824787973,0.4308252264326399,,107.5318904820736,99.18848633879492,175.28577458667465,103.82243044892121
2026-04-30 23:45:00,95,97.27770983153151,114.00364738061204,155.61172943075826,58.33401959922675,0.563686786203069,,106.70589981480595,97.27770983153151,155.61172943075826,99.27149212751269
